"district","subcounty","X.1","X","information","deliberation","district_baraza","month","year","date","region","hhid","baraza.A4","baraza.A4.1","baraza.A4.2","baraza.A5","baraza.A5.1","baraza.gender","baraza.A6","baraza.roof","baraza.wall","baraza.B1","baraza.B1.2.1","baraza.B1.2.2","baraza.B1.2.3","baraza.B1.2.4","baraza.B1.2.5","baraza.B1.2.6","baraza.B1.2.96","baraza.B1.5","baraza.B1.6.1","baraza.B1.6.2","baraza.B1.6.3","baraza.B1.6.4","baraza.B1.6.5","baraza.B1.6.6","baraza.B1.6.7","baraza.B1.6.96","baraza.B1.9","baraza.B1.10.1","baraza.B1.10.2","baraza.B1.10.3","baraza.B1.10.4","baraza.B1.10.5","baraza.B1.10.6","baraza.B1.10.96","baraza.B1.13","baraza.B1.14.1","baraza.B1.14.2","baraza.B1.14.3","baraza.B1.14.4","baraza.B1.14.5","baraza.B1.14.6","baraza.B1.14.96","baraza.B2","baraza.B3","baraza.B3.3","baraza.B3.4","baraza.B3.5","baraza.B3.20.1","baraza.B3.20.2","baraza.B3.20.3","baraza.B3.20.98","baraza.B3.20.96","baraza.B4","baraza.B4.1","baraza.B5","baraza.B5.1","baraza.B5.2","baraza.B5.3","baraza.C1","baraza.C1.2","baraza.C1.3","baraza.C1.4","baraza.C2.1","baraza.C2.3","baraza.C2.4","baraza.C2.5","baraza.D1","baraza.D1b","baraza.labour_count","baraza.labour.1..name_number","baraza.labour.1..D1.2","baraza.labour.1..D1.3","baraza.labour.2..name_number","baraza.labour.2..D1.2","baraza.labour.2..D1.3","baraza.labour.3..name_number","baraza.labour.3..D1.2","baraza.labour.3..D1.3","baraza.labour.4..name_number","baraza.labour.4..D1.2","baraza.labour.4..D1.3","baraza.labour.5..name_number","baraza.labour.5..D1.2","baraza.labour.5..D1.3","baraza.labour.6..name_number","baraza.labour.6..D1.2","baraza.labour.6..D1.3","baraza.labour.7..name_number","baraza.labour.7..D1.2","baraza.labour.7..D1.3","baraza.labour.8..name_number","baraza.labour.8..D1.2","baraza.labour.8..D1.3","baraza.labour.9..name_number","baraza.labour.9..D1.2","baraza.labour.9..D1.3","baraza.labour.10..name_number","baraza.labour.10..D1.2","baraza.labour.10..D1.3","baraza.labour.11..name_number","baraza.labour.11..D1.2","baraza.labour.11..D1.3","baraza.labour.12..name_number","baraza.labour.12..D1.2","baraza.labour.12..D1.3","baraza.labour.13..name_number","baraza.labour.13..D1.2","baraza.labour.13..D1.3","baraza.labour.14..name_number","baraza.labour.14..D1.2","baraza.labour.14..D1.3","baraza.labour.15..name_number","baraza.labour.15..D1.2","baraza.labour.15..D1.3","baraza.D2","baraza.D2.4","baraza.D3","baraza.D3.1","baraza.D3.3","baraza.D4","baraza.D4.1","baraza.D4.2","baraza.D4.3","baraza.D4.4","baraza.D4.5.1","baraza.D4.5.2","baraza.D4.5.3","baraza.D4.5.4","baraza.D4.5.5","baraza.D4.5.6","baraza.D4.5.7","baraza.D4.5.8","baraza.D4.5.98","baraza.D4.5.96","baraza.D4.6","baraza.D4.7","baraza.D4.8","baraza.D4.9.1","baraza.D4.9.2","baraza.D4.9.3","baraza.D4.9.4","baraza.D4.9.5","baraza.D4.9.6","baraza.D4.9.96","baraza.D4.10","baraza.D4.11","baraza.D4.12","baraza.D4.13","baraza.D4.14","baraza.D6","baraza.D7","baraza.D7.1","baraza.D8.1","baraza.D8.2.0","baraza.D8.2.1","baraza.D8.2.2","baraza.D8.2.3","baraza.D8.2.4","baraza.D8.2.5","baraza.D8.2.6","baraza.D8.2.7","baraza.D8.2.8","baraza.D8.2.96","baraza.D8.5","baraza.D8.6","baraza.E1","baraza.E1.1","baraza.E1.2","baraza.E1.4","baraza.E1.5","baraza.E1.6","baraza.E1.9","baraza.E1.10","baraza.E1.13","baraza.E1.18","baraza.E2","baraza.E2.1","baraza.E2.2","baraza.E2.4","baraza.E2.5","baraza.E2.6","baraza.E2.9","baraza.E2.10","baraza.E2.13","baraza.E2.18","baraza.F1","baraza.F1.1","baraza.F1.2","baraza.F1.3","baraza.F1.4","baraza.F1.5","baraza.part.F2","baraza.part.F2.1","baraza.part.F2.2","baraza.part.F2.3","baraza.part.F2.4","baraza.part.F2.5","baraza.begin_group_mzgcSBByd.G1","baraza.begin_group_mzgcSBByd.G1.1","baraza.begin_group_mzgcSBByd.G1.2","baraza.begin_group_mzgcSBByd.G1.3","baraza.begin_group_mzgcSBByd.G1.4","baraza.begin_group_mzgcSBByd.G1.5","baraza.priority","baraza.H1","baraza.H2","baraza.H3","baraza.H4","baraza.H5","baraza.H6","baraza.H7","baraza.H8","baraza.H9","baraza.H10","baraza.H11","baraza.H11b","baraza.H12","baraza.H13","baraza.H14","baraza.J1","baraza.J2","baraza.J3","baraza.J4","baraza.J5","baraza.J6.1","baraza.J6.2","baraza.J6.3","baraza.J6.4","baraza.J6.5","baraza.J6.6","baraza.J6.7","baraza.J6.8","baraza.J6.96","baraza.J8","baraza.visits"
"KALIRO","NAWAIKOKE",73,78,0,0,0,NA,NA,"2020-01-20","Eastern",21130531,8,2,4,75,2,"Male",0.25,2,2,2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"False","False","False","True","False","False","False",2,1,2,1,"1","False","False","False","True","False",2,"n/a",1,"n/a","2","2",3,"0.03","20",2,7,1,"2","1",1,"1","1","1","20","5","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",3,3,1,"2","2",2,"n/a",6,"5","1","False","False","False","False","True","False","False","False","False","True","999","10","1","False","False","False","False","True","False","True","2","1","n/a","2","98",2,2,"n/a","1","False","False","False","True","False","False","False","False","False","False","2","1",1,"3","0.25","2","2","1","1","1","1","1",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,7,7,2,7,4,1,1,1,1,1,1,2,4,4,4,4,2,3,4,3,5,6,6,7,2,4,3,8,6,7,7,6,5,2,1,"2","n/a","n/a","False","False","False","False","False","False","False","False","True","n/a",1
"KALIRO","NAWAIKOKE",73,78,0,0,0,NA,NA,"2020-01-20","Eastern",21130537,10,4,3,40,1,"Male",0.01,3,2,2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"False","False","False","True","False","False","False",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,2,2,1,"2","False","False","False","True","False",2,"n/a",1,"n/a","2","2",3,"5","30",2,7,1,"2","1",1,"2","2","1","5","5","2","4","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",96,96,2,"n/a","n/a",2,"n/a",2,"3","1","False","False","False","False","False","False","False","False","False","True","60","6","1","False","False","False","False","True","False","True","1","1","n/a","3","98",2,2,"n/a","1","False","True","False","False","False","False","False","False","False","True","1","1",1,"3","0.5","2","2","1","1","1","1","98",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,7,7,7,7,7,1,1,1,1,1,1,2,4,4,2,2,2,3,5,3,5,6,7,4,5,5,5,6,8,6,8,6,7,1,1,"2","n/a","n/a","False","False","False","False","False","False","False","False","True","n/a",1
"KALIRO","NAWAIKOKE",73,78,0,0,0,NA,NA,"2020-01-21","Eastern",21130528,2,0,1,999,3,"Male",0.5,2,2,2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"False","False","False","True","False","False","False",2,2,2,1,"2","False","True","False","False","False",2,"n/a",1,"n/a","2","2",3,"0.3","240",2,7,1,"2","1",1,"2","2","1","90","90","2","6","6","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",3,3,1,"2","2",2,"n/a",3,"2","1","False","False","False","False","True","False","False","False","False","False","240","10","2","False","False","False","False","True","False","False","2","2","1","4","98",2,2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,1,7,7,7,2,1,1,1,1,1,2,4,4,4,2,4,4,4,9,7,10,10,10,10,10,8,10,9,5,1,10,10,10,1,1,"2","n/a","n/a","True","False","False","False","False","False","False","False","False","n/a",1
"KALIRO","NAWAIKOKE",73,78,0,0,0,NA,NA,"2020-01-20","Eastern",21130505,7,1,3,50,3,"Male",0.1,2,2,2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"True","False","False","False","False","False","False","False",1,"False","False","False","True","False","False","False",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,1,2,1,"1","True","False","False","False","False",1,"2",1,"n/a","2","2",3,"0.2","60",1,6,2,"n/a","n/a",1,"2","2","1","60","7","2","30","1","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",6,3,1,"2","98",2,"n/a",5,"4","1","False","False","False","False","False","False","False","False","True","False","30","10","1","False","False","False","False","True","False","True","2","2","1","1","98",1,1,"3","1","False","False","False","True","False","False","False","True","False","False","2","1",1,"1","1","2","2","2","2","1","2","2",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,2,7,3,7,1,1,1,1,1,1,1,4,4,4,1,4,4,1,9,10,7,10,8,9,2,6,10,10,10,9,8,10,1,1,1,"1","2015-09-01","1","True","False","False","False","False","False","False","False","False","0.2",1
"KALIRO","NAWAIKOKE",73,78,0,0,0,NA,NA,"2020-01-20","Eastern",21130545,7,0,6,50,2,"Male",0,2,2,2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"False","False","False","False","False","False","False","True",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,2,2,1,"2","False","True","False","False","False",2,"n/a",1,"n/a","2","2",3,"0.5","60",1,7,1,"1","1",1,"3","3","1","365","365","2","90","90","3","18","15","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",5,3,1,"2","1",4,"n/a",50,"50","1","False","False","False","False","False","False","True","False","False","False","1","60","1","False","False","False","False","False","False","True","2","1","n/a","1","98",2,2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"2","0.3","2","2","1","1","1","1","1",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,2,7,3,7,3,1,1,1,1,1,1,3,4,4,2,2,4,4,1,1,10,10,1,1,1,1,8,10,5,2,10,5,5,1,1,"1","2019-11-01","1","True","True","False","False","False","False","False","False","False","0.7",1
"KALIRO","NAWAIKOKE",73,78,0,0,0,NA,NA,"2020-01-21","Eastern",21130520,6,4,2,32,2,"Male",0,3,2,2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,2,2,1,"1","False","False","True","False","False",1,"98",1,"n/a","2","2",3,"1","40",1,7,1,"2","1",1,"4","4","1","7","7","2","4","4","3","7","5","4","6","5","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",3,3,1,"2","2",2,"n/a",999,"5","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","1","n/a","n/a","n/a","n/a","n/a","n/a","n/a","1","2","1","3","1",2,1,"3","1","False","False","False","True","False","False","True","False","False","False","2","1",1,"2","1","2","2","1","1","1","1","1",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,5,5,4,7,7,1,1,1,1,1,1,2,2,4,2,4,4,2,7,1,10,10,8,7,3,1,8,5,2,6,2,9,7,1,1,"1","2019-10-01","2","True","False","False","False","False","False","False","False","False","n/a",1
"KALIRO","NAWAIKOKE",73,78,0,0,0,NA,NA,"2020-01-21","Eastern",21130530,15,3,7,56,1,"Male",1.5,2,2,1,"False","False","True","False","False","False","False",1,"False","False","False","False","True","False","False","False",1,"False","False","False","True","False","False","False",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,2,2,1,"98","False","False","True","False","False",1,"2",1,"n/a","2","2",3,"1","60",1,7,1,"2","1",1,"2","2","1","14","14","2","35","20","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,2,1,"2","2",2,"n/a",25,"3","1","False","False","False","False","True","False","True","False","False","False","120","30","2","False","False","False","False","False","False","True","2","1","n/a","1","98",1,1,"2","1","False","False","True","False","False","False","False","False","False","False","1","1",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,7,7,3,7,2,1,1,1,1,1,2,1,4,4,2,2,4,1,7,1,8,5,3,6,6,8,5,4,5,3,8,9,10,2,1,"2","n/a","n/a","False","True","False","False","False","False","False","False","False","n/a",1
"KALIRO","NAWAIKOKE",73,78,0,0,0,NA,NA,"2020-01-22","Eastern",21130522,8,3,5,999,2,"Male",0.3,3,1,2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"False","False","False","False","True","False","False","False",1,"False","False","False","True","False","False","False",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,2,2,1,"98","False","True","False","False","False",1,"1",1,"n/a","2","2",3,"0.5","240",4,7,1,"2","2",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",3,3,1,"2","2",5,"2",3,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,2,"n/a","1","False","False","False","True","False","False","False","False","False","False","2","1",1,"3","3.2","2","2","1","1","1","1","1",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,3,7,3,7,2,1,1,1,1,1,1,3,2,4,2,4,2,3,10,10,10,10,10,10,10,6,10,10,5,5,10,10,10,1,1,"1","2016-11-01","2","False","False","False","True","False","False","False","False","False","n/a",1
"KALIRO","NAWAIKOKE",73,78,0,0,0,NA,NA,"2020-01-21","Eastern",21130514,6,0,2,55,3,"Male",0.2,2,1,2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"False","False","False","True","False","False","False",1,"False","False","False","True","False","False","False",2,2,2,1,"2","False","False","True","False","False",2,"n/a",1,"n/a","2","2",3,"0.1","10",2,7,1,"2","1",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",6,3,1,"2","2",2,"n/a",7,"4","1","False","False","False","False","True","False","False","True","False","False","240","30","1","False","False","False","False","True","False","True","2","2","1","4","1",2,2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"2","0.5","2","2","1","1","1","1","98",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,2,7,3,7,1,1,1,1,1,1,2,4,4,4,3,4,4,3,1,2,10,10,8,6,1,3,3,9,2,1,10,10,10,1,1,"2","n/a","n/a","True","False","False","False","False","False","False","False","False","n/a",1
"KALIRO","NAWAIKOKE",73,78,0,0,0,NA,NA,"2020-01-20","Eastern",21130540,7,3,4,30,2,"Female",1,2,2,2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"True","False","False","False","False","False","False","False",1,"False","False","False","True","False","False","False",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,2,2,2,"n/a","False","False","False","True","False",1,"98",1,"n/a","2","2",3,"0.25","30",2,7,1,"1","1",1,"1","1","1","7","5","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",3,3,1,"2","2",2,"n/a",5,"4","1","False","False","True","False","False","False","False","False","False","True","120","10","1","False","False","False","False","False","False","True","1","1","n/a","3","98",2,1,"3","1","False","False","False","True","False","False","False","False","False","True","1","1",1,"3","0.5","2","2","1","1","1","2","98",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,7,7,7,7,2,1,1,1,1,1,1,2,4,2,2,4,2,5,6,4,5,7,7,5,3,5,5,7,7,7,7,7,8,1,1,"2","n/a","n/a","True","True","False","True","False","False","False","False","False","n/a",1
"KALIRO","NAWAIKOKE",73,78,0,0,0,NA,NA,"2020-01-21","Eastern",21130512,7,3,4,999,2,"Male",0.5,2,2,2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,2,2,1,"98","False","False","False","True","False",2,"n/a",1,"n/a","2","2",3,"0.2","2",2,7,1,"2","2",1,"1","1","1","7","5","2","3","0","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",3,3,2,"n/a","n/a",2,"n/a",20,"3","1","False","False","False","False","False","False","False","True","False","True","10","5","1","True","False","False","False","True","False","True","2","1","n/a","2","98",2,2,"n/a","1","False","True","False","False","False","False","False","False","False","False","1","2",1,"3","1.6","2","2","1","2","98","n/a","98",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,7,7,7,7,7,1,1,2,1,2,2,4,4,4,2,2,2,5,2,2,7,7,7,8,5,4,6,6,5,8,8,7,8,2,1,"2","n/a","n/a","False","False","False","False","False","False","False","False","True","n/a",1
"KALIRO","NAWAIKOKE",73,78,0,0,0,NA,NA,"2020-01-22","Eastern",21130516,10,2,6,40,4,"Female",0.02,2,2,2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"False","False","False","False","True","False","False","False",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,2,2,1,"2","False","False","True","False","False",2,"n/a",1,"n/a","2","2",3,"0.3","5",2,1,1,"1","1",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",6,3,1,"1","1",2,"n/a",9.6,"1","1","True","False","True","True","False","False","False","False","False","False","120","5","2","True","False","False","False","True","False","False","2","1","n/a","3","1",1,2,"n/a","1","False","False","False","False","False","False","True","False","False","False","2","1",1,"1","3","2","2","1","1","1","1","1",1,"1","32","1","98","1","1","1","1","1",1,7,7,3,7,2,1,1,1,1,1,1,2,4,4,2,4,2,3,1,2,8,9,4,2,2,4,6,9,2,2,10,8,9,2,1,"2","n/a","n/a","False","False","False","False","False","False","False","False","True","n/a",1
"KALIRO","NAWAIKOKE",73,78,0,0,0,NA,NA,"2020-01-20","Eastern",21130504,6,1,3,66,5,"Male",0,2,2,2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"False","False","False","True","False","False","False",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,1,2,1,"1","False","True","False","False","False",2,"n/a",3,"0","2","2",3,"0.2","30",2,7,1,"2","1",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",6,3,1,"2","1",5,"2",6,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,2,"n/a","1","False","False","False","False","False","False","True","False","False","False","2","1",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,1,4,3,4,1,1,1,1,1,1,1,1,4,1,3,4,4,4,9,1,10,10,5,8,2,2,3,10,10,2,10,9,10,1,1,"1","2017-08-01","1","True","False","False","False","False","False","False","False","False","6",1
"KALIRO","NAWAIKOKE",73,78,0,0,0,NA,NA,"2020-01-22","Eastern",21130515,4,0,3,38,4,"Female",0.4,2,2,2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"True","False","False","False","False","False","False","False",1,"False","False","False","True","False","False","False",1,"False","False","False","True","False","False","False",1,2,2,1,"98","False","True","True","False","False",2,"n/a",1,"n/a","2","2",3,"0.05","2",1,7,1,"2","1",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",6,6,1,"2","1",2,"n/a",11.2,"1","1","True","False","True","True","False","False","False","False","False","False","30","6","1","True","False","False","False","True","False","False","1","1","n/a","2","98",1,2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"1","0.5","2","2","1","1","1","1","1",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,2,7,3,7,1,1,1,1,1,1,1,2,4,4,2,4,2,3,1,1,8,9,9,6,2,4,9,10,2,6,9,7,5,1,1,"1","2019-06-01","2","False","False","False","True","False","False","False","False","False","n/a",1
"KALIRO","NAWAIKOKE",73,78,0,0,0,NA,NA,"2020-01-20","Eastern",21130506,7,0,2,62,2,"Female",0,2,2,2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,1,2,2,"n/a","False","False","False","True","False",2,"n/a",1,"n/a","2","2",3,"0.1","60",3,7,98,"n/a","n/a",1,"1","1","1","30","5","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",5,3,1,"2","98",1,"n/a",1,"3","1","False","False","True","False","False","False","False","False","False","False","30","10","1","True","True","False","False","True","False","False","1","2","1","2","98",1,2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"1","2","2","2","2","1","98","n/a","1",2,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,1,7,3,7,7,1,1,1,1,1,2,2,4,2,2,4,4,4,1,7,6,9,1,1,4,3,10,10,10,5,9,9,1,1,1,"1","2015-10-01","2","True","False","False","True","False","False","False","False","False","n/a",1
